109.469;;1.077;;;;;;;;;;;;
19671.75;;0.982;;;;;;;;;;;;
19674.75;;0.982;;;;;;;;;;;;
19677.75;;0.985;;;;;;;;;;;;
19680.75;;0.980;;;;;;;;;;;;
19683.75;;0.979;;;;;;;;;;;;
19686.75;;0.982;;;;;;;;;;;;
19689.75;;0.975;;;;;;;;;;;;
19692.75;;0.987;;;;;;;;;;;;
19695.75;;0.977;;;;;;;;;;;;
19698.75;;0.969;;;;;;;;;;;;
19701.75;;0.969;;;;;;;;;;;;
19704.75;;0.971;;;;;;;;;;;;
19707.75;;0.966;;;;;;;;;;;;
19710.75;;0.975;;;;;;;;;;;;
19713.75;;0.973;;;;;;;;;;;;
19716.75;;0.973;;;;;;;;;;;;
19719.75;;0.970;;;;;;;;;;;;
19722.75;;0.974;;;;;;;;;;;;
19725.75;;0.975;;;;;;;;;;;;
19728.75;;0.966;;;;;;;;;;;;
19731.75;;0.970;;;;;;;;;;;;
19734.75;;0.968;;;;;;;;;;;;
19737.75;;0.972;;;;;;;;;;;;
19740.75;;0.969;;;;;;;;;;;;
19743.75;;0.969;;;;;;;;;;;;
19746.75;;0.965;;;;;;;;;;;;
19749.75;;0.966;;;;;;;;;;;;
19752.75;;0.968;;;;;;;;;;;;
19755.75;;0.981;;;;;;;;;;;;
19758.75;;0.981;;;;;;;;;;;;
19761.75;;0.982;;;;;;;;;;;;
19764.75;;0.982;;;;;;;;;;;;
19767.75;;0.979;;;;;;;;;;;;
19770.75;;0.975;;;;;;;;;;;;
19773.75;;0.976;;;;;;;;;;;;
19776.75;;0.976;;;;;;;;;;;;
19779.75;;0.976;;;;;;;;;;;;
19782.75;;0.980;;;;;;;;;;;;
19785.75;;0.982;;;;;;;;;;;;
19788.75;;0.975;;;;;;;;;;;;
19791.75;;0.977;;;;;;;;;;;;
19794.75;;0.981;;;;;;;;;;;;
19815.195;4261;0.000;5.04;33;779110;0;2;19791;40.8;0;7;33
19815.460;4261;0.981;5.04;33;779110;0;2;19791;40.8;0;7;33
19822.469;4261;-0.000;5.10;33;779110;0;2;19817;39.8;0;7;33
19868.467;4261;0.001;5.10;33;779110;0;2;19863;36.8;0;7;33
19960.469;4261;0.004;5.11;33;779110;0;2;19955;35.8;0;7;33
21136.467;4261;0.002;5.10;28;779110;0;2;21131;33.8;0;7;33
25206.467;4261;0.003;5.11;28;779110;0;3;25201;33.8;0;7;33

